diff,p,mode,shuffle_ID
1423074023060.7432,0.0009990009990009,NRM,21
1391132743345.0315,0.0009990009990009,PCA,22
1390566736330.8345,0.0009990009990009,NRM,22
1547661661125.5024,0.0009990009990009,PCA,23
1509656637348.9426,0.0009990009990009,NRM,23
1582065296584.245,0.0009990009990009,PCA,24
1506739734501.5,0.0009990009990009,NRM,24
1478919908942.6304,0.0009990009990009,PCA,25
1414786219376.9932,0.0009990009990009,NRM,25
1380577098850.8904,0.0009990009990009,PCA,26
1359967670992.2263,0.0009990009990009,NRM,26
1633350608261.092,0.0019980019980019,PCA,27
1654953791249.3157,0.0029970029970029,NRM,27
1534205344937.684,0.0009990009990009,PCA,28
1517721701174.2124,0.0009990009990009,NRM,28
1543552458864.9111,0.0019980019980019,PCA,29
1573493675393.809,0.0019980019980019,NRM,29
1394798141837.4685,0.0009990009990009,PCA,30
1407981058651.931,0.0009990009990009,NRM,30
1442246482597.1057,0.0009990009990009,PCA,31
1447669339154.0222,0.0009990009990009,NRM,31
1465650922222.6318,0.0009990009990009,PCA,32
1442663900379.5662,0.0009990009990009,NRM,32
1458972838374.688,0.0009990009990009,PCA,33
1467017359211.63,0.0009990009990009,NRM,33
1403759425141.629,0.0009990009990009,PCA,34
1351837367335.1172,0.0009990009990009,NRM,34
1533451810074.3733,0.0019980019980019,PCA,35
1502334692247.834,0.0019980019980019,NRM,35
1529453754651.147,0.0019980019980019,PCA,36
1489697041370.5625,0.0009990009990009,NRM,36
1529584757307.1497,0.0019980019980019,PCA,37
1508935653124.725,0.0019980019980019,NRM,37
1503795802555.001,0.0009990009990009,PCA,38
1502222740077.0986,0.0009990009990009,NRM,38
1456634231882.4314,0.0009990009990009,PCA,39
1413923696851.8943,0.0009990009990009,NRM,39
1509910974080.6602,0.0009990009990009,PCA,40
1585578409909.008,0.0009990009990009,NRM,40
1481400869476.4893,0.0009990009990009,PCA,41
1459206873722.209,0.0009990009990009,NRM,41
1472997490405.5586,0.0009990009990009,PCA,42
1472166654102.7795,0.0009990009990009,NRM,42
1381900415645.8313,0.0009990009990009,PCA,43
1395761143542.994,0.0009990009990009,NRM,43
1503802421181.1565,0.0009990009990009,PCA,44
1511515011082.4097,0.0009990009990009,NRM,44
1425394527750.559,0.0009990009990009,PCA,45
1371541982318.223,0.0009990009990009,NRM,45
1483749151519.577,0.0009990009990009,PCA,46
1480253861759.3618,0.0009990009990009,NRM,46
1476465966031.8188,0.0009990009990009,PCA,47
1465336028103.8196,0.0009990009990009,NRM,47
1390994097547.104,0.0009990009990009,PCA,48
1356315933774.8352,0.0009990009990009,NRM,48
1491340292807.826,0.0009990009990009,PCA,49
1532156491549.588,0.0009990009990009,NRM,49
1597595904515.6218,0.0029970029970029,PCA,50
1630057671860.9482,0.0019980019980019,NRM,50
1575941885036.2544,0.0019980019980019,PCA,51
1577077266016.8682,0.0019980019980019,NRM,51
1616119569085.349,0.0019980019980019,PCA,52
1551103605138.8633,0.0009990009990009,NRM,52
1531088206474.917,0.0009990009990009,PCA,53
1500573377353.8086,0.0009990009990009,NRM,53
1421679828609.8137,0.0009990009990009,PCA,54
1381116174697.941,0.0009990009990009,NRM,54
1452448148607.5994,0.0009990009990009,PCA,55
1421488823055.8647,0.0009990009990009,NRM,55
1671247118805.8809,0.0009990009990009,PCA,56
1687662356678.1924,0.0009990009990009,NRM,56
1626158376065.4402,0.0019980019980019,PCA,57
1582264815608.4644,0.0009990009990009,NRM,57
1287101281728.534,0.0009990009990009,PCA,58
1261430197641.2993,0.0009990009990009,NRM,58
1354654770108.828,0.0009990009990009,PCA,59
1370349374251.4917,0.0009990009990009,NRM,59
1276173687656.7466,0.0009990009990009,PCA,60
1276899829778.8289,0.0009990009990009,NRM,60
1386509637125.2295,0.0009990009990009,PCA,61
1399351241808.4814,0.0009990009990009,NRM,61
1502034267173.31,0.0009990009990009,PCA,62
1499966789948.661,0.0009990009990009,NRM,62
1678518090092.639,0.0009990009990009,PCA,63
1687318393407.726,0.0009990009990009,NRM,63
1416347437750.0625,0.0009990009990009,PCA,64
1470378474040.165,0.0009990009990009,NRM,64
1408486693014.9983,0.0009990009990009,PCA,65
1390439258455.653,0.0009990009990009,NRM,65
1346520112979.1362,0.0009990009990009,PCA,66
1345652008085.486,0.0009990009990009,NRM,66
1565340640402.401,0.0009990009990009,PCA,67
1610415403462.671,0.0009990009990009,NRM,67
1587264355751.2063,0.0019980019980019,PCA,68
1644111810029.35,0.0019980019980019,NRM,68
1552162696897.087,0.0009990009990009,PCA,69
1512102416042.9246,0.0009990009990009,NRM,69
1487212696500.2092,0.0009990009990009,PCA,70
1502933157423.0154,0.0019980019980019,NRM,70
1471888444270.5078,0.0009990009990009,PCA,71
1427079901003.2373,0.0009990009990009,NRM,71
1415547012306.7412,0.0009990009990009,PCA,72
1398771851641.7888,0.0009990009990009,NRM,72
1463400914828.125,0.0009990009990009,PCA,73
1473700721451.6892,0.0009990009990009,NRM,73
1376561189284.342,0.0009990009990009,PCA,74
1400562295673.5547,0.0009990009990009,NRM,74
1424142005204.749,0.0009990009990009,PCA,75
1415796053886.1504,0.0009990009990009,NRM,75
1573704163388.715,0.0009990009990009,PCA,76
1567800522522.48,0.0009990009990009,NRM,76
1306246261090.2722,0.0009990009990009,PCA,77
1319075692642.5012,0.0009990009990009,NRM,77
1615937048042.67,0.0019980019980019,PCA,78
1605062169434.7136,0.0009990009990009,NRM,78
1368805243530.1382,0.0009990009990009,PCA,79
1347960787735.1562,0.0009990009990009,NRM,79
1356759268349.121,0.0009990009990009,PCA,80
1360569811179.8232,0.0009990009990009,NRM,80
1451586213140.85,0.0009990009990009,PCA,81
1459776154604.9673,0.0009990009990009,NRM,81
1437416081025.9375,0.0009990009990009,PCA,82
1426687181049.0369,0.0009990009990009,NRM,82
1518545164261.3008,0.0019980019980019,PCA,83
1540133969349.2527,0.0019980019980019,NRM,83
1524835753293.8306,0.0009990009990009,PCA,84
1490206925983.048,0.0009990009990009,NRM,84
1407375415115.452,0.0009990009990009,PCA,85
1385203699769.5293,0.0009990009990009,NRM,85
1425157002020.3943,0.0009990009990009,PCA,86
1428857474517.5754,0.0009990009990009,NRM,86
1448659202550.337,0.0009990009990009,PCA,87
1485322654870.4097,0.0009990009990009,NRM,87
1436191075395.923,0.0009990009990009,PCA,88
1427119756925.953,0.0009990009990009,NRM,88
1511990945526.0464,0.0009990009990009,PCA,89
1492712889980.3486,0.0009990009990009,NRM,89
1444322170642.732,0.0009990009990009,PCA,90
1423258413925.0305,0.0009990009990009,NRM,90
1490871859916.2524,0.0009990009990009,PCA,91
1414152707920.3638,0.0009990009990009,NRM,91
1385572841439.0596,0.0009990009990009,PCA,92
1368418397980.066,0.0009990009990009,NRM,92
1531408563843.1016,0.0009990009990009,PCA,93
1500042346307.984,0.0009990009990009,NRM,93
1566201567354.3972,0.0009990009990009,PCA,94
1531005447923.8003,0.0009990009990009,NRM,94
1475305660220.516,0.0009990009990009,PCA,95
1387278383126.3733,0.0009990009990009,NRM,95
1417435464133.3345,0.0009990009990009,PCA,96
1394125571522.5408,0.0009990009990009,NRM,96
1480471501482.8828,0.0009990009990009,PCA,97
1424287909685.84,0.0009990009990009,NRM,97
1394335031065.214,0.0009990009990009,PCA,98
1417911204860.1465,0.0009990009990009,NRM,98
1479559107643.915,0.0009990009990009,PCA,99
1619796871165.8347,0.0009990009990009,NRM,99
