diff,p,mode,shuffle_ID
1436630443804.292,0.0009990009990009,PCA,29
1406706082851.75,0.0009990009990009,NRM,29
1378615134560.332,0.0009990009990009,PCA,30
1348296377359.1729,0.0009990009990009,NRM,30
1522880692633.0825,0.0009990009990009,PCA,31
1520876982509.8442,0.0009990009990009,NRM,31
1563765987972.585,0.0019980019980019,PCA,32
1508335050044.2925,0.0019980019980019,NRM,32
1482317293197.312,0.0019980019980019,PCA,33
1489284542404.7295,0.0019980019980019,NRM,33
1420581115526.0266,0.0009990009990009,PCA,34
1418333293561.9534,0.0009990009990009,NRM,34
1490689212499.1335,0.0009990009990009,PCA,35
1429770644016.2537,0.0009990009990009,NRM,35
1686919053573.0095,0.0049950049950049,PCA,36
1679529824891.0498,0.0039960039960039,NRM,36
1331280099885.5732,0.0009990009990009,PCA,37
1316929133538.4111,0.0009990009990009,NRM,37
1451586464378.454,0.0009990009990009,PCA,38
1479346631200.866,0.0009990009990009,NRM,38
1396120519250.34,0.0009990009990009,PCA,39
1475209406373.453,0.0009990009990009,NRM,39
1713095165658.786,0.0029970029970029,PCA,40
1677518912119.2715,0.0029970029970029,NRM,40
1797576457113.3398,0.0119880119880119,PCA,41
1808963528254.2705,0.0099900099900099,NRM,41
1284704172398.753,0.0009990009990009,PCA,42
1297635460701.325,0.0009990009990009,NRM,42
1505345237299.8718,0.0009990009990009,PCA,43
1504195415578.714,0.0009990009990009,NRM,43
1420802081998.0806,0.0009990009990009,PCA,44
1413678139559.6042,0.0009990009990009,NRM,44
1800024985498.8125,0.0109890109890109,PCA,45
1702480724560.2058,0.0049950049950049,NRM,45
1672905194780.8066,0.0019980019980019,PCA,46
1710141607575.3535,0.0039960039960039,NRM,46
1493114693280.4463,0.0019980019980019,PCA,47
1603554083694.007,0.0039960039960039,NRM,47
1519857731863.5063,0.0019980019980019,PCA,48
1447554254940.8467,0.0009990009990009,NRM,48
1364922835043.6384,0.0009990009990009,PCA,49
1373638190863.0615,0.0009990009990009,NRM,49
1392300046656.524,0.0009990009990009,PCA,50
1347495118100.3508,0.0009990009990009,NRM,50
1565321004753.346,0.0009990009990009,PCA,51
1581904316052.0437,0.0009990009990009,NRM,51
1403180575554.7544,0.0009990009990009,PCA,52
1380123842136.4963,0.0009990009990009,NRM,52
1845232129112.18,0.0119880119880119,PCA,53
1590053641727.9702,0.0019980019980019,NRM,53
1659839389489.4604,0.0039960039960039,PCA,54
1624090716932.87,0.0019980019980019,NRM,54
1285780870468.818,0.0009990009990009,PCA,55
1403949101119.994,0.0009990009990009,NRM,55
1216281537398.6868,0.0009990009990009,PCA,56
1238142850149.6853,0.0009990009990009,NRM,56
1536345095672.9917,0.0009990009990009,PCA,57
1499669594718.6057,0.0009990009990009,NRM,57
1504339472025.1335,0.0019980019980019,PCA,58
1509240711559.205,0.0019980019980019,NRM,58
1541302423499.391,0.0039960039960039,PCA,59
1368279006011.6206,0.0019980019980019,NRM,59
1400216414834.166,0.0009990009990009,PCA,60
1465227288097.2402,0.0009990009990009,NRM,60
1718290743063.08,0.0089910089910089,PCA,61
1838068664156.46,0.0169830169830169,NRM,61
1397219385214.0386,0.0009990009990009,PCA,62
1552957011449.0984,0.0019980019980019,NRM,62
1463492488133.817,0.0009990009990009,PCA,63
1502356407616.997,0.0019980019980019,NRM,63
1635527477597.7622,0.0029970029970029,PCA,64
1646375736898.495,0.0029970029970029,NRM,64
1577360592865.6982,0.0019980019980019,PCA,65
1598635070339.7302,0.0019980019980019,NRM,65
1372519162308.3433,0.0009990009990009,PCA,66
1524705523301.8816,0.0009990009990009,NRM,66
1539939689535.959,0.0029970029970029,PCA,67
1529409056094.4011,0.0019980019980019,NRM,67
1421400076379.3936,0.0009990009990009,PCA,68
1579532460392.789,0.0029970029970029,NRM,68
1452479011394.179,0.0009990009990009,PCA,69
1425368779168.4487,0.0009990009990009,NRM,69
1727859439113.9548,0.0069930069930069,PCA,70
1657410761754.647,0.0049950049950049,NRM,70
1340653057592.9788,0.0009990009990009,PCA,71
1355530306266.9053,0.0009990009990009,NRM,71
1444891404134.3926,0.0009990009990009,PCA,72
1497137093101.2778,0.0009990009990009,NRM,72
1413185517304.844,0.0009990009990009,PCA,73
1431268727696.7332,0.0009990009990009,NRM,73
1491138345586.0862,0.0009990009990009,PCA,74
1509404508749.5183,0.0009990009990009,NRM,74
1297471223416.5757,0.0009990009990009,PCA,75
1252631664623.655,0.0009990009990009,NRM,75
1531522723128.5676,0.0009990009990009,PCA,76
1584361404176.7754,0.0019980019980019,NRM,76
1646399303400.599,0.0019980019980019,PCA,77
1564014140595.8965,0.0009990009990009,NRM,77
1548410943947.141,0.0009990009990009,PCA,78
1623250347649.914,0.0009990009990009,NRM,78
1416636183240.6262,0.0009990009990009,PCA,79
1453768649518.4175,0.0009990009990009,NRM,79
1597996629592.8523,0.0039960039960039,PCA,80
1417786094325.7883,0.0009990009990009,NRM,80
1394587727957.9082,0.0009990009990009,PCA,81
1485780891609.4612,0.0009990009990009,NRM,81
1375304306452.2783,0.0009990009990009,PCA,82
1351166957072.0996,0.0009990009990009,NRM,82
1667772540384.568,0.0019980019980019,PCA,83
1715564231371.402,0.0019980019980019,NRM,83
1517131971017.6345,0.0019980019980019,PCA,84
1564041358660.248,0.0009990009990009,NRM,84
1687418089094.6846,0.0039960039960039,PCA,85
1783519017216.0425,0.0069930069930069,NRM,85
1500604111705.1665,0.0009990009990009,PCA,86
1512862362134.1304,0.0009990009990009,NRM,86
1494317465918.2285,0.0009990009990009,PCA,87
1367043697479.1318,0.0009990009990009,NRM,87
1637250352825.922,0.0019980019980019,PCA,88
1654734571062.276,0.0019980019980019,NRM,88
1692205655183.5178,0.0049950049950049,PCA,89
1739850551867.3674,0.0079920079920079,NRM,89
1661487260987.104,0.0029970029970029,PCA,90
1598100926690.5796,0.0029970029970029,NRM,90
1740036086873.3943,0.0059940059940059,PCA,91
1625537766589.8774,0.0019980019980019,NRM,91
1684608283253.6711,0.0069930069930069,PCA,92
1629918382886.943,0.0069930069930069,NRM,92
1496711930474.661,0.0009990009990009,PCA,93
1501454654306.9875,0.0009990009990009,NRM,93
1268442566065.0264,0.0009990009990009,PCA,94
1315998662983.2805,0.0009990009990009,NRM,94
1605926447871.6477,0.0019980019980019,PCA,95
1562426230792.518,0.0019980019980019,NRM,95
1286561000893.5725,0.0009990009990009,PCA,96
1275090078438.842,0.0009990009990009,NRM,96
1376123885459.473,0.0009990009990009,PCA,97
1329999265670.333,0.0009990009990009,NRM,97
1578311046982.34,0.0019980019980019,PCA,98
1509689848840.204,0.0009990009990009,NRM,98
1750387300112.4126,0.0029970029970029,PCA,99
1803573360359.7036,0.0079920079920079,NRM,99
