diff,p,mode,shuffle_ID
1324635221322.319,0.0019980019980019,NRM,22
1379037236078.5327,0.0009990009990009,PCA,23
1494304897680.18,0.0009990009990009,NRM,23
1603573027740.7363,0.0029970029970029,PCA,24
1640645418460.2915,0.0029970029970029,NRM,24
1521962071546.0544,0.0009990009990009,PCA,25
1404276562151.858,0.0009990009990009,NRM,25
1437629040651.538,0.0009990009990009,PCA,26
1550722304396.338,0.0009990009990009,NRM,26
1708264366219.2668,0.0029970029970029,PCA,27
1696980076377.9614,0.0019980019980019,NRM,27
1563966010414.77,0.0009990009990009,PCA,28
1600186946796.3064,0.0009990009990009,NRM,28
1251983284059.337,0.0009990009990009,PCA,29
1228465502055.7632,0.0009990009990009,NRM,29
1376961028251.7654,0.0009990009990009,PCA,30
1284187749864.7363,0.0009990009990009,NRM,30
1517173542167.654,0.0009990009990009,PCA,31
1536175500085.2188,0.0009990009990009,NRM,31
1548353723821.224,0.0009990009990009,PCA,32
1583938136368.734,0.0009990009990009,NRM,32
1640716092185.9814,0.0039960039960039,PCA,33
1565953662238.4873,0.0009990009990009,NRM,33
1488420501447.253,0.0009990009990009,PCA,34
1550135693360.036,0.0019980019980019,NRM,34
1729037399126.0493,0.0019980019980019,PCA,35
1674515127066.4983,0.0019980019980019,NRM,35
1249971755882.3398,0.0009990009990009,PCA,36
1289843765557.8794,0.0009990009990009,NRM,36
1304210573389.1277,0.0009990009990009,PCA,37
1325083134839.0618,0.0009990009990009,NRM,37
1432650112136.7031,0.0009990009990009,PCA,38
1563877556580.6255,0.0009990009990009,NRM,38
1487974993302.1511,0.0009990009990009,PCA,39
1526091076630.522,0.0009990009990009,NRM,39
1571787178628.8003,0.0009990009990009,PCA,40
1634312602615.9167,0.0009990009990009,NRM,40
1652314770013.795,0.0019980019980019,PCA,41
1620781823650.8594,0.0019980019980019,NRM,41
1454005984330.9373,0.0009990009990009,PCA,42
1402467357366.3235,0.0009990009990009,NRM,42
1475074845054.1177,0.0009990009990009,PCA,43
1529793821492.7998,0.0019980019980019,NRM,43
1450528472350.208,0.0009990009990009,PCA,44
1528786728017.6377,0.0009990009990009,NRM,44
1634060681695.2424,0.0019980019980019,PCA,45
1582996790128.6484,0.0009990009990009,NRM,45
1483816497824.0183,0.0009990009990009,PCA,46
1507852479102.479,0.0009990009990009,NRM,46
1412626941328.3042,0.0009990009990009,PCA,47
1384354473862.7048,0.0009990009990009,NRM,47
1677509381316.6863,0.0029970029970029,PCA,48
1695178533580.8733,0.0029970029970029,NRM,48
1503399303810.6003,0.0009990009990009,PCA,49
1530865755807.87,0.0009990009990009,NRM,49
1662331429240.707,0.0049950049950049,PCA,50
1649442376506.0933,0.0049950049950049,NRM,50
1400232459228.541,0.0009990009990009,PCA,51
1396531933613.462,0.0009990009990009,NRM,51
1124565374170.937,0.0009990009990009,PCA,52
1117744348521.711,0.0009990009990009,NRM,52
1700853290926.7998,0.0029970029970029,PCA,53
1770059633561.5522,0.0049950049950049,NRM,53
1521515865697.699,0.0029970029970029,PCA,54
1624694805650.6394,0.0029970029970029,NRM,54
1519756309177.35,0.0009990009990009,PCA,55
1459012513365.12,0.0009990009990009,NRM,55
1562429772848.975,0.0009990009990009,PCA,56
1587845039230.316,0.0009990009990009,NRM,56
1330775836876.3345,0.0009990009990009,PCA,57
1431609117708.16,0.0009990009990009,NRM,57
1473715260366.6233,0.0009990009990009,PCA,58
1443266125559.2075,0.0009990009990009,NRM,58
1503293448833.133,0.0009990009990009,PCA,59
1427359431662.6787,0.0009990009990009,NRM,59
1635059952401.931,0.0029970029970029,PCA,60
1628403675306.4292,0.0029970029970029,NRM,60
1291163173943.7666,0.0009990009990009,PCA,61
1277497846008.6194,0.0009990009990009,NRM,61
1238213991937.9475,0.0009990009990009,PCA,62
1257982914887.1838,0.0009990009990009,NRM,62
1533568691620.719,0.0009990009990009,PCA,63
1556112307019.4155,0.0009990009990009,NRM,63
1387231244806.185,0.0009990009990009,PCA,64
1451831170903.0022,0.0009990009990009,NRM,64
1428422793382.4375,0.0009990009990009,PCA,65
1405435166462.7495,0.0009990009990009,NRM,65
1512653015851.6123,0.0009990009990009,PCA,66
1524939505425.4443,0.0009990009990009,NRM,66
1245083941389.9976,0.0009990009990009,PCA,67
1182155625405.8062,0.0009990009990009,NRM,67
1581465111846.871,0.0019980019980019,PCA,68
1568638250647.369,0.0019980019980019,NRM,68
1518886158412.8467,0.0009990009990009,PCA,69
1524868243825.9531,0.0009990009990009,NRM,69
1429618856824.1008,0.0019980019980019,PCA,70
1440248106370.3345,0.0019980019980019,NRM,70
1494237804123.9287,0.0009990009990009,PCA,71
1451306200867.2292,0.0009990009990009,NRM,71
1283172497109.8438,0.0009990009990009,PCA,72
1269899489152.2314,0.0009990009990009,NRM,72
1378181902968.3616,0.0009990009990009,PCA,73
1372657557455.9136,0.0009990009990009,NRM,73
1576105757733.5542,0.0009990009990009,PCA,74
1549499924828.9763,0.0019980019980019,NRM,74
1410528784181.8394,0.0009990009990009,PCA,75
1434983965932.3247,0.0019980019980019,NRM,75
1511648080921.2625,0.0009990009990009,PCA,76
1669171852112.5984,0.0009990009990009,NRM,76
1467557714464.0388,0.0009990009990009,PCA,77
1453708780703.5332,0.0009990009990009,NRM,77
1540020688459.9817,0.0019980019980019,PCA,78
1502539395014.7812,0.0009990009990009,NRM,78
1491844122839.125,0.0009990009990009,PCA,79
1450255897625.101,0.0009990009990009,NRM,79
1597300686351.457,0.0019980019980019,PCA,80
1589274454908.267,0.0019980019980019,NRM,80
1207290753820.9983,0.0009990009990009,PCA,81
1256656554751.807,0.0009990009990009,NRM,81
1582705232631.2715,0.0009990009990009,PCA,82
1587928346468.5903,0.0019980019980019,NRM,82
1329996841529.5757,0.0009990009990009,PCA,83
1375687881943.5134,0.0009990009990009,NRM,83
1628214018919.4004,0.0039960039960039,PCA,84
1488079814089.4443,0.0009990009990009,NRM,84
1383269584160.856,0.0009990009990009,PCA,85
1472610917114.4824,0.0009990009990009,NRM,85
1322828727208.0608,0.0009990009990009,PCA,86
1352118828874.62,0.0009990009990009,NRM,86
1595681229197.855,0.0009990009990009,PCA,87
1552767935199.2288,0.0019980019980019,NRM,87
1453191329601.7852,0.0009990009990009,PCA,88
1464513881219.6772,0.0009990009990009,NRM,88
1462838686481.0803,0.0009990009990009,PCA,89
1502424817607.8794,0.0009990009990009,NRM,89
1530964678373.1992,0.0009990009990009,PCA,90
1527520040174.6648,0.0009990009990009,NRM,90
1513895739259.9712,0.0009990009990009,PCA,91
1510479736020.0107,0.0009990009990009,NRM,91
1375142492706.308,0.0009990009990009,PCA,92
1359439221807.247,0.0009990009990009,NRM,92
1549709610778.7676,0.0029970029970029,PCA,93
1403353002480.54,0.0009990009990009,NRM,93
1217945880892.8586,0.0009990009990009,PCA,94
1203057221196.2236,0.0009990009990009,NRM,94
1548910993453.6382,0.0009990009990009,PCA,95
1512564228642.4033,0.0009990009990009,NRM,95
1552797605581.9146,0.0019980019980019,PCA,96
1537651763758.363,0.0009990009990009,NRM,96
1583641266599.987,0.0029970029970029,PCA,97
1514605407029.4812,0.0019980019980019,NRM,97
1482270321485.0898,0.0009990009990009,PCA,98
1354945674180.9663,0.0009990009990009,NRM,98
1300416077452.8667,0.0009990009990009,PCA,99
1284583218031.8467,0.0009990009990009,NRM,99
